time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-10T09:54:37.277Z,37.4936,-117.6645,2.7,1.4,ml,15,155.13,0.261,0.0907,nn,nn00831460,2022-01-10T22:27:03.575Z,"29 km S of Silver Peak, Nevada",earthquake,,2.1,1.27,6,reviewed,nn,nn
2022-01-10T09:47:01.860Z,19.1966667175293,-155.469833374023,33.5200004577637,2,md,41,95,,0.129999995,hv,hv72864492,2022-01-10T09:50:13.060Z,"1 km SE of Pāhala, Hawaii",earthquake,0.46,0.970000029,1.25,11,automatic,hv,hv
2022-01-10T09:46:03.674Z,61.1836,-145.9863,23.8,1.9,ml,,,,1.33,ak,ak022gp08lj,2022-01-10T09:50:10.851Z,"20 km ENE of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-10T09:36:28.190Z,35.7861667,-121.122,5.59,0.99,md,11,117,0.067,0.07,nc,nc73676451,2022-01-14T23:08:15.093Z,"17km NNE of San Simeon, CA",earthquake,0.34,0.79,0.29,7,reviewed,nc,nc
2022-01-10T09:35:45.930Z,19.2376670837402,-155.428161621094,32.1599998474121,2.07,ml,47,122,,0.140000001,hv,hv72864487,2022-01-11T10:12:34.040Z,"6 km NE of Pāhala, Hawaii",earthquake,0.43,0.75999999,4.14,8,automatic,hv,hv
2022-01-10T09:33:32.410Z,47.3961666666667,-122.0395,15.97,1.1,ml,16,133,0.03902,0.11,uw,uw61810321,2022-01-11T23:38:29.550Z,"0 km NE of Maple Valley, Washington",earthquake,0.37,0.97,0.116084937779465,4,reviewed,uw,uw
2022-01-10T09:11:21.930Z,19.4026666666667,-155.2695,11.85,1.01,md,19,72,,0.1,hv,hv72864447,2022-01-10T23:30:35.460Z,"5 km SW of Volcano, Hawaii",earthquake,0.46,0.43,0.0265957853619465,5,reviewed,hv,hv
2022-01-10T09:02:08.170Z,19.3776666666667,-155.274833333333,12.99,1.2,md,30,58,,0.14,hv,hv72864442,2022-01-10T22:48:23.960Z,"8 km SSW of Volcano, Hawaii",earthquake,0.45,0.24,0.204501066103917,12,reviewed,hv,hv
2022-01-10T08:54:38.049Z,34.62116667,-95.16816667,22.46,1.66,ml,33,89,0.3734267209,0.2,ok,ok2022arde,2022-01-11T13:49:39.862Z,"7 km SW of Albion, Oklahoma",earthquake,,0.9,0.31,10,reviewed,ok,ok
2022-01-10T08:50:56.020Z,38.8353348,-122.8184967,2.07,1.18,md,11,76,0.01362,0.01,nc,nc73676441,2022-01-10T10:18:11.784Z,"8km W of Cobb, CA",earthquake,0.46,1.39,,1,automatic,nc,nc
2022-01-10T08:47:30.190Z,19.4098333333333,-155.266,12.32,1,md,24,65,,0.14,hv,hv72864412,2022-01-11T00:33:54.710Z,"4 km SW of Volcano, Hawaii",earthquake,0.54,0.65,0.217024466252367,8,reviewed,hv,hv
2022-01-10T08:38:41.300Z,19.4186666666667,-155.274333333333,9.27,1.33,md,32,72,,0.13,hv,hv72864402,2022-01-10T23:07:38.200Z,"5 km WSW of Volcano, Hawaii",earthquake,0.29,0.24,0.258171629572121,11,reviewed,hv,hv
2022-01-10T08:38:13.895Z,62.8984,-149.3083,63.9,3.6,ml,,,,0.77,ak,ak022god42f,2022-01-11T08:41:22.352Z,"57 km SSW of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-01-10T08:36:14.670Z,48.1423333333333,-122.6565,23.78,1.88,ml,36,40,0.07049,0.19,uw,uw61810311,2022-01-11T21:56:32.410Z,"8 km ENE of Port Townsend, Washington",earthquake,0.25,0.49,0.114977985369932,9,reviewed,uw,uw
2022-01-10T08:36:02.502Z,-26.0926,-65.4096,10,5.5,mww,,46,3.415,0.5,us,us7000gai4,2022-01-12T11:01:59.362Z,"20 km NW of Trancas, Argentina",earthquake,7.6,1.8,0.059,28,reviewed,us,us
2022-01-10T08:35:11.780Z,59.81,-153.0183,100.9,2,ml,,,,0.43,ak,ak022gocgo6,2022-01-10T08:45:22.785Z,"61 km E of Pedro Bay, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-10T08:23:57.130Z,36.0965,-117.8555,2.39,1.04,ml,19,70,0.02104,0.09,ci,ci39907519,2022-01-10T20:06:06.933Z,"10km NE of Coso Junction, CA",earthquake,0.19,0.16,0.148,13,reviewed,ci,ci
2022-01-10T08:09:08.991Z,38.1757,-117.8179,8.7,3,ml,19,82.58,0.117,0.1569,nn,nn00831455,2022-01-10T15:38:35.040Z,"34 km SE of Mina, Nevada",earthquake,,1.9,0.15,8,reviewed,nn,nn
2022-01-10T07:57:20.210Z,38.7351667,-111.4586667,1.42,1.46,md,5,234,0.05247,0.02,uu,uu60476962,2022-01-10T18:03:58.090Z,"27 km SW of Emery, Utah",earthquake,1.53,0.96,0.263,4,reviewed,uu,uu
2022-01-10T07:45:00.760Z,19.4146666666667,-155.272,11.61,1.59,md,22,55,,0.15,hv,hv72864352,2022-01-11T00:54:51.300Z,"5 km SW of Volcano, Hawaii",earthquake,0.41,0.48,0.0790173200288558,6,reviewed,hv,hv
2022-01-10T07:44:57.777Z,47.652,-69.823,17.97,3.2,mb_lg,,113,0.775,0.33,us,us7000gahx,2022-01-11T03:01:34.362Z,"14 km N of Saint-Pascal, Canada",earthquake,3.5,7.5,0.098,27,reviewed,us,us
2022-01-10T07:43:55.356Z,60.1058,-152.6492,101.2,2.1,ml,,,,0.7,ak,ak022gnsubc,2022-01-10T07:48:25.624Z,"54 km WNW of Happy Valley, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-01-10T07:34:21.070Z,19.1548328399658,-155.47233581543,32.3199996948242,1.92999995,md,43,159,,0.109999999,hv,hv72864342,2022-01-10T07:37:57.210Z,"Island of Hawaii, Hawaii",earthquake,0.5,0.800000012,0.670000017,11,automatic,hv,hv
2022-01-10T07:13:26.181Z,56.8896,-156.8039,81.6,2.5,ml,,,,0.37,ak,ak022gnmci2,2022-01-11T08:21:12.040Z,"78 km SSE of Ugashik, Alaska",earthquake,,1.5,,,automatic,ak,ak
2022-01-10T07:06:34.004Z,-30.7939,-71.4586,38.62,4.9,mb,,123,0.193,0.84,us,us7000gahp,2022-01-10T15:08:55.394Z,"32 km SW of Ovalle, Chile",earthquake,3.8,6.6,0.05,124,reviewed,us,us
2022-01-10T06:56:08.570Z,19.2409992218018,-155.38850402832,32.0099983215332,2.18,ml,46,141,,0.140000001,hv,hv72864307,2022-01-10T07:01:38.480Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.52,0.74000001,3.91,3,automatic,hv,hv
2022-01-10T06:52:49.230Z,44.248,-110.6526667,11.02,1.19,md,15,110,0.157,0.1,uu,uu60476952,2022-01-10T14:16:53.980Z,"55 km ENE of Warm River, Idaho",earthquake,0.5,0.71,0.279,7,reviewed,uu,uu
2022-01-10T06:52:20.074Z,-21.9729,-68.6233,146.02,4.1,mb,,71,1.051,1,us,us7000gahm,2022-01-10T14:24:56.040Z,"61 km NNE of Calama, Chile",earthquake,5.5,7.7,0.262,4,reviewed,us,us
2022-01-10T06:51:35.460Z,42.2035,-112.2111667,2.45,1.08,md,7,208,0.1877,0.03,uu,uu60476957,2022-01-10T18:02:23.170Z,"3 km ENE of Malad City, Idaho",earthquake,0.7,31.61,0.09,6,reviewed,uu,uu
2022-01-10T06:35:48.782Z,60.2031,-151.5975,62.7,1.7,ml,,,,0.3,ak,ak022gn5oe6,2022-01-10T06:40:37.700Z,"11 km WSW of Clam Gulch, Alaska",earthquake,,1.6,,,automatic,ak,ak
2022-01-10T06:26:43.014Z,-33.7985,179.5056,10,5.3,mww,,75,3.88,1.18,us,us7000gahf,2022-01-10T15:35:18.040Z,"south of the Kermadec Islands",earthquake,6.9,1.8,0.08,15,reviewed,us,us
2022-01-10T06:11:23.370Z,44.25,-110.6535,11.39,1.05,md,11,117,0.1553,0.1,uu,uu60476947,2022-01-10T17:59:47.590Z,"55 km ENE of Warm River, Idaho",earthquake,0.62,0.57,0.219,6,reviewed,uu,uu
2022-01-10T05:59:08.660Z,19.1784992218018,-155.47900390625,32.5099983215332,2.00999999,md,44,151,,0.159999996,hv,hv72864252,2022-01-10T06:02:14.150Z,"2 km S of Pāhala, Hawaii",earthquake,0.68,1.03999996,1.83000004,10,automatic,hv,hv
2022-01-10T05:52:17.897Z,38.1965,-117.7817,3.6,1.2,ml,9,170.52,0.133,0.1599,nn,nn00831454,2022-01-10T05:56:14.221Z,"35 km SE of Mina, Nevada",earthquake,,27.2,0.49,5,automatic,nn,nn
2022-01-10T05:45:56.810Z,19.2474994659424,-155.415496826172,32.9900016784668,2.12,ml,46,125,,0.109999999,hv,hv72864232,2022-01-10T05:51:26.810Z,"8 km NE of Pāhala, Hawaii",earthquake,0.48,0.689999998,3.93,3,automatic,hv,hv
2022-01-10T05:43:06.380Z,19.4081666666667,-155.2655,11.9,1.56,md,22,120,,0.12,hv,hv72864227,2022-01-11T01:09:09.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.38,0.62,0.10368038303077,6,reviewed,hv,hv
2022-01-10T05:41:04.850Z,44.25,-110.6558333,11.24,1.09,md,13,117,0.1559,0.1,uu,uu60476942,2022-01-10T14:36:33.610Z,"55 km ENE of Warm River, Idaho",earthquake,0.58,0.77,0.167,6,reviewed,uu,uu
2022-01-10T05:24:36.870Z,33.1821667,-116.0353333,7.83,1.36,ml,45,37,0.1061,0.19,ci,ci39907447,2022-01-10T19:26:20.470Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.22,0.64,0.187,26,reviewed,ci,ci
2022-01-10T05:24:19.317Z,-4.7535,153.1413,10,4.6,mb,,119,1.123,0.34,us,us7000gah8,2022-01-10T11:27:20.040Z,"106 km ESE of Kokopo, Papua New Guinea",earthquake,10.2,1.9,0.119,21,reviewed,us,us
2022-01-10T05:24:03.174Z,58.1788,-154.8771,10.5,1.6,ml,,,,1.04,ak,ak022gmhse5,2022-01-10T22:43:06.500Z,"72 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-10T05:23:38.958Z,60.7728,-151.0287,21.1,1.5,ml,,,,0.23,ak,ak022gmhnfr,2022-01-10T05:26:09.236Z,"16 km ENE of Nikiski, Alaska",earthquake,,4.6,,,automatic,ak,ak
2022-01-10T05:20:51.530Z,37.1421667,-121.5813333,3.85,1.26,md,33,61,0.04185,0.11,nc,nc73676381,2022-01-14T23:35:11.227Z,"7km ENE of Morgan Hill, CA",earthquake,0.24,0.58,0.114,27,reviewed,nc,nc
2022-01-10T05:09:37.600Z,38.1763,-117.8876,7.2,3.2,ml,23,56.16,0.068,0.1435,nn,nn00831449,2022-01-10T15:22:45.040Z,"30 km SE of Mina, Nevada",earthquake,,1.4,0.2,8,reviewed,nn,nn
2022-01-10T05:07:34.700Z,38.7911682,-122.7610016,0.81,1,md,14,78,0.02056,0.03,nc,nc73676371,2022-01-10T05:53:11.178Z,"2km NNW of The Geysers, CA",earthquake,0.24,0.63,0.13,3,automatic,nc,nc
2022-01-10T05:04:43.130Z,19.1860008239746,-155.475662231445,34.9500007629395,1.86000001,md,35,89,,0.109999999,hv,hv72864182,2022-01-10T05:07:55.810Z,"1 km S of Pāhala, Hawaii",earthquake,0.51,0.910000026,0.930000007,3,automatic,hv,hv
2022-01-10T05:04:23.020Z,53.6095,-167.084833333333,7.79,1.83,ml,10,194,,0.28,av,av91459746,2022-01-10T22:35:24.600Z,"46 km SW of Unalaska, Alaska",earthquake,2.03,0.91,0.420312768238547,10,reviewed,av,av
2022-01-10T05:01:22.210Z,17.97,-66.865,10,2.28,md,12,183,0.0151,0.19,pr,pr2022010001,2022-01-10T05:12:19.775Z,"2 km ESE of Maria Antonia, Puerto Rico",earthquake,0.46,0.46,0.04,4,reviewed,pr,pr
2022-01-10T04:57:21.140Z,19.4011666666667,-155.273166666667,11.47,1.53,md,22,48,,0.1,hv,hv72864172,2022-01-10T23:19:51.210Z,"6 km SW of Volcano, Hawaii",earthquake,0.34,0.25,0.0595006315044531,7,reviewed,hv,hv
2022-01-10T04:48:35.310Z,19.4091666666667,-155.295166666667,15.88,1.51,md,25,67,,0.15,hv,hv72864167,2022-01-10T23:55:40.770Z,"7 km WSW of Volcano, Hawaii",earthquake,0.5,0.33,0.168274503529346,7,reviewed,hv,hv
2022-01-10T04:46:00.470Z,24.8542,122.4484,10,4.2,mb,,81,0.64,0.8,us,us7000gd6q,2022-01-20T23:11:12.040Z,"67 km ESE of Jiufen, Taiwan",earthquake,5.5,1.9,0.176,9,reviewed,us,us
2022-01-10T04:33:05.100Z,51.874,-176.6145,5.47,1.6,ml,4,269,,0.04,av,av91459736,2022-01-10T22:30:27.340Z,"1 km E of Adak, Alaska",earthquake,0.77,1.64,0.255861614975494,4,reviewed,av,av
2022-01-10T04:19:26.160Z,44.3036667,-115.1736667,7.12,1.94,ml,10,82,0.922,0.17,mb,mb80535779,2022-01-10T15:30:56.990Z,"21 km WNW of Stanley, Idaho",earthquake,0.53,1.19,0.21,6,reviewed,mb,mb
2022-01-10T04:16:16.830Z,34.6278333,-119.0088333,7.96,1.59,ml,44,66,0.1311,0.25,ci,ci39907423,2022-01-10T19:19:15.230Z,"22km SSW of Frazier Park, CA",earthquake,0.27,0.76,0.182,15,reviewed,ci,ci
2022-01-10T03:56:38.954Z,38.167,-117.8233,9,1.1,ml,9,179.31,0.111,0.0616,nn,nn00831448,2022-01-10T04:00:34.056Z,"Nevada",earthquake,,1.7,0.4,4,automatic,nn,nn
2022-01-10T03:55:57.268Z,63.042,-151.373,22.7,2.5,ml,,,,0.86,ak,ak022glhok2,2022-01-10T04:01:20.040Z,"58 km SSE of Denali National Park, Alaska",earthquake,,1.2,,,automatic,ak,ak
2022-01-10T03:42:02.446Z,38.01,-116.2922,1.7,1.5,ml,13,166.51,0.736,0.1674,nn,nn00831447,2022-01-10T21:34:19.767Z,"63 km NW of Rachel, Nevada",earthquake,,5.2,0.3,8,reviewed,nn,nn
2022-01-10T03:38:41.476Z,60.9917,-150.3728,54,1.8,ml,,,,0.35,ak,ak022gle05v,2022-01-10T03:41:47.445Z,"18 km ENE of Point Possession, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-01-10T03:37:18.304Z,38.3202,-118.7069,6.6,1,ml,11,212.71,0.173,0.1412,nn,nn00831532,2022-01-11T02:36:37.998Z,"23 km SSW of Hawthorne, Nevada",earthquake,,3.3,0.55,2,reviewed,nn,nn
2022-01-10T03:30:22.259Z,31.56736463,-104.1648802,6.825683594,2.2,ml,18,55,0.1000381514,0.2,tx,tx2022aqsm,2022-01-11T23:56:27.759Z,"45 km NW of Toyah, Texas",earthquake,0.9375766199,1.703051016,0.2,9,reviewed,tx,tx
2022-01-10T03:16:12.571Z,60.6765,-151.872,72.5,2.4,ml,,,,0.91,ak,ak022gl984j,2022-01-10T06:29:08.040Z,"30 km WNW of Salamatof, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-01-10T03:10:27.420Z,41.1895,-123.7946667,27.61,2.76,ml,53,81,0.1755,0.17,nc,nc73676346,2022-01-19T04:45:31.040Z,"7km W of Weitchpec, CA",earthquake,0.27,0.53,0.111,19,reviewed,nc,nc
2022-01-10T02:58:24.160Z,19.1571666666667,-155.376166666667,30.7,1.62,md,38,208,,0.1,hv,hv72864052,2022-01-12T03:08:26.770Z,"11 km ESE of Pāhala, Hawaii",earthquake,0.45,0.64,0.120095375693036,18,reviewed,hv,hv
2022-01-10T02:48:20.626Z,64.1429,-147.9662,1.2,1.7,ml,,,,0.8,ak,ak022gkuo22,2022-01-10T02:51:51.216Z,"57 km ENE of Ferry, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-01-10T02:42:15.200Z,19.3058,-67.338,29,3.57,md,11,301,0.9321,0.32,pr,pr2022010000,2022-01-10T02:59:22.734Z,"93 km NNW of San Antonio, Puerto Rico",earthquake,1.69,19.87,0.06,6,reviewed,pr,pr
2022-01-10T02:40:45.090Z,35.28,-117.3991667,4.95,1.13,ml,21,81,0.246,0.12,ci,ci39907359,2022-01-10T19:02:48.512Z,"24km ESE of Johannesburg, CA",earthquake,0.28,1.51,0.211,11,reviewed,ci,ci
2022-01-10T02:38:28.466Z,66.1833,-147.957,12.6,1.7,ml,,,,1.11,ak,ak022gksjfr,2022-01-10T02:46:40.467Z,"31 km SW of Beaver, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-10T02:35:42.185Z,-33.8095,179.6489,10,4.6,mb,,108,3.9,1.08,us,us7000gd68,2022-01-20T05:38:43.040Z,"south of the Kermadec Islands",earthquake,7.2,1.9,0.182,9,reviewed,us,us
2022-01-10T02:33:07.362Z,58.3407,-154.8155,3.9,1.4,ml,,,,0.52,ak,ak022gkrfce,2022-01-10T22:20:07.760Z,"88 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-10T02:26:10.523Z,-19.8711,-178.0448,569.75,4.5,mb,,72,5.533,1.16,us,us7000gagk,2022-01-20T04:58:44.040Z,"Fiji region",earthquake,12.4,6.3,0.041,171,reviewed,us,us
2022-01-10T02:24:18.160Z,38.7866667,-122.7605,1.7,1.58,md,46,61,0.01395,0.06,nc,nc73676326,2022-01-14T22:41:11.877Z,"1km NNW of The Geysers, CA",earthquake,0.18,0.26,0.143,15,reviewed,nc,nc
2022-01-10T02:22:59.620Z,19.1551666666667,-155.490166666667,36.27,1.66,md,26,135,,0.15,hv,hv72864027,2022-01-11T02:48:19.460Z,"Island of Hawaii, Hawaii",earthquake,0.54,0.71,0.103892893686161,15,reviewed,hv,hv
2022-01-10T02:11:41.070Z,19.1406666666667,-155.493,36.33,1.77,md,38,209,,0.12,hv,hv72864017,2022-01-11T03:18:14.740Z,"7 km SSW of Pāhala, Hawaii",earthquake,0.52,0.67,0.130473488413791,18,reviewed,hv,hv
2022-01-10T02:00:25.435Z,61.4094,-149.8783,40.8,1.6,ml,,,,0.34,ak,ak022gkke3z,2022-01-10T02:03:44.903Z,"7 km NE of Point MacKenzie, Alaska",earthquake,,1.7,,,automatic,ak,ak
2022-01-10T01:55:58.960Z,19.394,-155.269833333333,12.31,0.99,md,29,73,,0.11,hv,hv72864007,2022-01-11T00:39:46.790Z,"6 km SW of Volcano, Hawaii",earthquake,0.42,0.32,0.191819501862838,13,reviewed,hv,hv
2022-01-10T01:34:42.140Z,34.0046667,-116.7426667,12.63,1,ml,34,45,0.06204,0.11,ci,ci39907343,2022-01-10T19:00:59.730Z,"10km NNE of Cabazon, CA",earthquake,0.21,0.46,0.176,24,reviewed,ci,ci
2022-01-10T01:26:04.446Z,-33.8864,179.7142,10,5.2,mww,,57,3.842,1.06,us,us7000gagh,2022-01-20T04:39:47.040Z,"south of the Kermadec Islands",earthquake,8.6,1.8,0.098,10,reviewed,us,us
2022-01-10T01:16:52.290Z,37.4325,-112.974,2.43,1.67,ml,10,156,0.1427,0.05,uu,uu60476932,2022-01-10T17:56:08.450Z,"22 km ESE of Kanarraville, Utah",earthquake,0.49,31.61,0.178,3,reviewed,uu,uu
2022-01-10T01:13:06.880Z,38.5371667,-119.5315,3.59,2.22,md,12,83,0.04639,0.1,nc,nc73676311,2022-01-10T10:48:10.951Z,"5km WNW of Walker, CA",earthquake,0.38,0.4,0.248,20,reviewed,nc,nc
2022-01-10T01:00:17.060Z,44.2861667,-115.2026667,8.7,2.16,ml,8,84,0.921,0.2,mb,mb80535774,2022-01-10T15:38:09.270Z,"22 km WNW of Stanley, Idaho",earthquake,0.64,1.8,0.23,7,reviewed,mb,mb
2022-01-10T00:58:14.859Z,57.4084,-152.7144,8,2.7,ml,,,,1.04,ak,ak022gjpxlo,2022-01-15T04:10:15.040Z,"30 km S of Womens Bay, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-01-10T00:54:55.675Z,44.2756,-115.2481,10,2.6,ml,,67,0.933,1.04,us,us7000gaga,2022-01-15T03:59:57.040Z,"25 km WNW of Stanley, Idaho",earthquake,2.6,2,0.055,44,reviewed,us,us
2022-01-10T00:52:25.800Z,31.5346667,-115.6133333,2.86,2.8,ml,16,99,0.2041,0.17,ci,ci39907303,2022-01-10T18:41:09.400Z,"88km SSW of Alberto Oviedo Mota, B.C., MX",earthquake,0.27,1.06,0.157,65,reviewed,ci,ci
2022-01-10T00:35:33.807Z,-33.7504,179.5715,10,5.2,mb,,83,3.94,0.8,us,us7000gagc,2022-01-24T05:14:21.040Z,"south of the Kermadec Islands",earthquake,10.4,1.8,0.1,33,reviewed,us,us
2022-01-10T00:34:11.040Z,33.225,-116.0636667,3.59,1.4,ml,44,33,0.08527,0.18,ci,ci39907287,2022-01-10T18:35:40.890Z,"11km NE of Ocotillo Wells, CA",earthquake,0.17,0.48,0.162,23,reviewed,ci,ci
2022-01-10T00:33:46.460Z,19.1983337402344,-155.427825927734,32.3400001525879,1.87,md,31,159,,0.119999997,hv,hv72863952,2022-01-10T00:37:00.180Z,"5 km E of Pāhala, Hawaii",earthquake,0.6,0.810000002,1.82000005,6,automatic,hv,hv
2022-01-10T00:33:10.820Z,45.5358333333333,-119.575666666667,5.76,1.45,ml,15,130,0.3705,0.31,uw,uw61810281,2022-01-10T19:06:47.750Z,"13 km NE of Lexington, Oregon",earthquake,0.83,2.4,0.19728848631731,11,reviewed,uw,uw
2022-01-10T00:32:35.000Z,35.0323333,-117.6818333,-0.78,1.54,ml,21,65,0.09843,0.19,ci,ci39907279,2022-01-10T18:27:01.728Z,"5km NW of Boron, CA",quarry blast,0.45,31.61,0.171,26,reviewed,ci,ci
2022-01-10T00:32:05.442Z,-33.8116,179.7888,10,4.9,mb,,120,3.932,1.02,us,us7000gd65,2022-01-24T03:23:01.040Z,"south of the Kermadec Islands",earthquake,6.8,1.9,0.156,13,reviewed,us,us
2022-01-10T00:13:58.732Z,-33.8185,179.7827,10,4.9,mb,,91,4.931,0.66,us,us7000gd64,2022-01-24T03:38:15.040Z,"south of the Kermadec Islands",earthquake,13.4,1.7,0.11,26,reviewed,us,us
2022-01-10T00:08:36.566Z,-33.7522,179.8989,10,5.3,mb,,90,4.016,0.87,us,us7000gd6b,2022-01-24T03:12:32.040Z,"south of the Kermadec Islands",earthquake,6.7,1.8,0.194,9,reviewed,us,us
2022-01-10T00:06:30.730Z,-33.7958,179.5444,7,6.2,mww,,34,5.011,1.3,us,us7000gag3,2022-01-15T03:58:23.238Z,"south of the Kermadec Islands",earthquake,8.6,1.8,0.042,54,reviewed,us,us
2022-01-10T00:02:52.100Z,18.7311666666667,-155.148666666667,5.64,1.64,md,33,286,,0.16,hv,hv72863922,2022-01-12T03:26:13.050Z,"58 km SE of Naalehu, Hawaii",earthquake,0.96,1.13,0.0991368272595002,18,reviewed,hv,hv
2022-01-09T23:46:50.209Z,2.7591,128.5241,232.69,4.9,mb,,92,2.288,0.84,us,us7000gag1,2022-01-10T00:34:41.040Z,"127 km NNE of Tobelo, Indonesia",earthquake,9,7.1,0.049,134,reviewed,us,us
2022-01-09T23:43:00.474Z,-33.8014,179.5333,10,4.7,mb,,98,3.883,0.63,us,us7000gcyv,2022-01-24T03:49:29.040Z,"south of the Kermadec Islands",earthquake,6.8,1.9,0.153,13,reviewed,us,us
2022-01-09T23:29:31.913Z,47.0908,155.6652,10,4.9,mb,,51,6.164,0.64,us,us7000gcyt,2022-01-24T04:09:43.040Z,"east of the Kuril Islands",earthquake,4.3,1.9,0.11,26,reviewed,us,us
2022-01-09T23:28:28.510Z,19.2241668701172,-155.376663208008,33.2999992370605,1.87,md,22,155,,0.119999997,hv,hv72863912,2022-01-09T23:31:35.420Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.6,0.629999995,0.930000007,3,automatic,hv,hv
2022-01-09T23:26:07.907Z,-8.1312,123.7037,10,4.3,mb,,90,1.534,0.5,us,us7000gafn,2022-01-10T00:00:58.040Z,"139 km NNW of Pante Makasar, Timor Leste",earthquake,4.5,1.9,0.133,16,reviewed,us,us
2022-01-09T23:20:02.286Z,-8.1211,123.8404,10,4.3,mb,,73,1.666,0.71,us,us7000gafi,2022-01-24T05:17:11.040Z,"133 km NNW of Pante Makasar, Timor Leste",earthquake,6.4,1.9,0.217,6,reviewed,us,us
2022-01-09T23:05:41.690Z,19.2175,-155.468166666667,40.27,1.63,md,23,100,,0.21,hv,hv72863902,2022-01-12T02:33:44.860Z,"1 km NE of Pāhala, Hawaii",earthquake,0.8,0.7,0.0711033816670535,16,reviewed,hv,hv
2022-01-09T22:51:52.410Z,19.2045001983643,-155.387496948242,33.0099983215332,1.86000001,md,38,165,,0.0799999982,hv,hv72863887,2022-01-09T22:54:59.970Z,"9 km E of Pāhala, Hawaii",earthquake,0.72,0.75999999,0.400000006,9,automatic,hv,hv
2022-01-09T22:49:23.800Z,19.2378330230713,-155.398498535156,33.5999984741211,2.23,ml,46,138,,0.119999997,hv,hv72863882,2022-01-09T22:54:54.500Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.53,0.569999993,4.31,6,automatic,hv,hv
2022-01-09T22:48:55.031Z,61.7377,-151.8824,91.9,2.4,ml,,,,0.62,ak,ak022f982dh,2022-01-09T23:03:15.040Z,"37 km SW of Skwentna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-01-09T22:22:29.600Z,49.3478333333333,-120.504666666667,-0.51,1.81,ml,4,234,0.5757,0.17,uw,uw61810276,2022-01-10T19:27:22.470Z,"12 km S of Princeton, Canada",explosion,1.23,31.61,0.365528531039929,4,reviewed,uw,uw
2022-01-09T22:21:03.780Z,40.9071,21.399,10,4,mb,,130,1.155,0.62,us,us7000gaf6,2022-01-09T23:24:58.984Z,"8 km SSE of Bistrica, North Macedonia",earthquake,3.3,2,0.211,6,reviewed,us,us
2022-01-09T21:59:05.758Z,1.4888,127.8667,10,5.6,mww,,81,0.87,0.85,us,us7000gaf4,2022-01-10T22:02:38.247Z,"30 km SSW of Tobelo, Indonesia",earthquake,5.5,1.8,0.098,10,reviewed,us,us
2022-01-09T21:53:41.669Z,31.6563091,-104.2951677,7.699755859,2.3,ml,19,59,0.03000910877,0.2,tx,tx2022aqhj,2022-01-11T21:40:57.429Z,"58 km S of Whites City, New Mexico",earthquake,1.165050073,1.274495414,0.1,11,reviewed,tx,tx
2022-01-09T21:53:20.949Z,40.9116,21.3813,10,4.6,mb,,33,1.168,0.84,us,us7000gaf0,2022-01-10T08:46:53.273Z,"7 km S of Bistrica, North Macedonia",earthquake,4.5,1.3,0.103,28,reviewed,us,us
2022-01-09T21:43:46.720Z,40.8416,21.3763,10,5.5,mww,,22,1.124,0.75,us,us7000gaex,2022-01-15T09:27:14.023Z,"7 km NNW of Flórina, Greece",earthquake,4.9,1.7,0.033,88,reviewed,us,us
2022-01-09T21:41:20.536Z,63.4762,-148.464,3.1,2,ml,,,,0.81,ak,ak022f8l233,2022-01-09T21:47:08.289Z,"26 km ENE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-01-09T21:38:39.492Z,63.4737,-148.4597,3.7,1.9,ml,,,,0.59,ak,ak022f8kgd2,2022-01-09T21:43:17.561Z,"26 km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-01-09T21:35:28.778Z,-32.8845,-179.0206,19.96,5,mb,,131,3.732,0.83,us,us7000gaes,2022-01-09T22:04:57.040Z,"south of the Kermadec Islands",earthquake,7.9,4.8,0.085,44,reviewed,us,us
2022-01-09T21:27:51.266Z,1.4118,127.8455,11.81,5.3,mww,,111,0.795,0.65,us,us7000gaeq,2022-01-09T23:22:59.040Z,"39 km SSW of Tobelo, Indonesia",earthquake,3.5,4.2,0.098,10,reviewed,us,us
